codePostaux;codeCommune;nomCommune;libelleAcheminement;Id
53190;53093;La Dorée;LA DOREE;16143
53260;53094;Entrammes;ENTRAMMES;16144
53500;53096;Ernée;ERNEE;16145
53600;53097;Évron;EVRON;16146
53150;53097;Évron;EVRON;16147
53350;53098;Fontaine-Couverte;FONTAINE COUVERTE;16148
53260;53099;Forcé;FORCE;16149
53190;53100;Fougerolles-du-Plessis;FOUGEROLLES DU PLESSIS;16150
53200;53101;Fromentières;FROMENTIERES;16151
53540;53102;Gastines;GASTINES;16152
53940;53103;Le Genest-Saint-Isle;LE GENEST-SAINT-ISLE;16153
53200;53104;Gennes-Longuefuye;GENNES-LONGUEFUYE;16154
53150;53105;Gesnes;GESNES;16155
53370;53106;Gesvres;GESVRES;16156
53120;53107;Gorron;GORRON;16157
53410;53108;La Gravelle;LA GRAVELLE;16158
53440;53109;Grazay;GRAZAY;16159
53290;53110;Grez-en-Bouère;GREZ EN BOUERE;16160
53300;53111;La Haie-Traversaine;LA HAIE TRAVERSAINE;16161
53250;53112;Le Ham;LE HAM;16162
53160;53113;Hambers;HAMBERS;16163
53640;53114;Hardanges;HARDANGES;16164
53120;53115;Hercé;HERCE;16165
53640;53116;Le Horps;LE HORPS;16166
53360;53117;Houssay;HOUSSAY;16167
53110;53118;Le Housseau-Brétignolles;LE HOUSSEAU BRETIGNOLLES;16168
53970;53119;L'Huisserie;L'HUISSERIE;16169
53160;53120;Izé;IZE;16170
53250;53121;Javron-les-Chapelles;JAVRON LES CHAPELLES;16171
53160;53122;Jublains;JUBLAINS;16172
53380;53123;Juvigné;JUVIGNE;16173
53200;53124;Prée-d'Anjou;PREE-D'ANJOU;16174
53190;53125;Landivy;LANDIVY;16175
53220;53126;Larchamp;LARCHAMP;16176
53110;53127;Lassay-les-Châteaux;LASSAY LES CHATEAUX;16177
53540;53128;Laubrières;LAUBRIERES;16178
53410;53129;Launay-Villiers;LAUNAY-VILLIERS;16179
53000;53130;Laval;LAVAL;16180
53120;53131;Lesbois;LESBOIS;16181
53120;53132;Levaré;LEVARE;16182
53140;53133;Lignières-Orgères;LIGNIERES-ORGERES;16183
53150;53134;Livet;LIVET;16184
53400;53135;Livré-la-Touche;LIVRE LA TOUCHE;16185
53200;53136;La Roche-Neuville;LA ROCHE-NEUVILLE;16186
53360;53136;La Roche-Neuville;LA ROCHE-NEUVILLE;16187
53320;53137;Loiron-Ruillé;LOIRON-RUILLE;16188
53700;53139;Loupfougères;LOUPFOUGERES;16189
53950;53140;Louverné;LOUVERNE;16190
53210;53141;Louvigné;LOUVIGNE;16191
53250;53142;Madré;MADRE;16192
53170;53143;Maisoncelles-du-Maine;MAISONCELLES-DU-MAINE;16193
53440;53144;Marcillé-la-Ville;MARCILLE LA VILLE;16194
53200;53145;Marigné-Peuton;MARIGNE PEUTON;16195
53470;53146;Martigné-sur-Mayenne;MARTIGNE SUR MAYENNE;16196
53100;53147;Mayenne;MAYENNE;16197
53400;53148;Mée;MEE;16198
53200;53150;Ménil;MENIL;16199
53230;53151;Méral;MERAL;16200
53170;53152;Meslay-du-Maine;MESLAY DU MAINE;16201
53600;53153;Mézangers;MEZANGERS;16202
53220;53154;Montaudin;MONTAUDIN;16203
53500;53155;Montenay;MONTENAY;16204
53240;53156;Montflours;MONTFLOURS;16205
53970;53157;Montigné-le-Brillant;MONTIGNE LE BRILLANT;16206
53320;53158;Montjean;MONTJEAN;16207
53640;53160;Montreuil-Poulay;MONTREUIL-POULAY;16208
53150;53161;Montsûrs;MONTSURS;16209
53100;53162;Moulay;MOULAY;16210
53150;53163;Neau;NEAU;16211
53250;53164;Neuilly-le-Vendin;NEUILLY LE VENDIN;16212
53400;53165;Niafles;NIAFLES;16213
53970;53168;Nuillé-sur-Vicoin;NUILLE SUR VICOIN;16214
53410;53169;Olivet;OLIVET;16215
53300;53170;Oisseau;OISSEAU;16216
53360;53172;Origné;ORIGNE;16217
53140;53173;La Pallu;LA PALLU;16218
53100;53174;Parigné-sur-Braye;PARIGNE SUR BRAYE;16219
53260;53175;Parné-sur-Roc;PARNE SUR ROC;16220
53300;53176;Le Pas;LE PAS;16221
53220;53177;La Pellerine;LA PELLERINE;16222
53360;53178;Peuton;PEUTON;16223
53240;53179;Placé;PLACE;16224
53400;53180;Pommerieux;POMMERIEUX;16225
53220;53181;Pontmain;PONTMAIN;16226
53410;53182;Port-Brillet;PORT-BRILLET;16227
53340;53184;Préaux;PREAUX;16228
53140;53185;Pré-en-Pail-Saint-Samson;PRE-EN-PAIL-SAINT-SAMSON;16229
53360;53186;Quelaines-Saint-Gault;QUELAINES-SAINT-GAULT;16230
53370;53187;Ravigny;RAVIGNY;16231
53800;53188;Renazé;RENAZE;16232
53110;53189;Rennes-en-Grenouilles;RENNES EN GRENOUILLES;16233
53640;53190;Le Ribay;LE RIBAY;16234
53350;53191;La Roë;ROE (LA);16235
53390;53192;La Rouaudière;ROUAUDIERE (LA);16236
53170;53193;Ruillé-Froid-Fonds;RUILLE FROID FONDS;16237
53470;53195;Sacé;SACE;16238
53250;53196;Saint-Aignan-de-Couptrain;ST AIGNAN DE COUPTRAIN;16239
53390;53197;Saint-Aignan-sur-Roë;SAINT-AIGNAN-SUR-ROE;16240
53700;53198;Saint-Aubin-du-Désert;SAINT-AUBIN-DU-DESERT;16241
53120;53199;Saint-Aubin-Fosse-Louvain;ST AUBIN FOSSE LOUVAIN;16242
53100;53200;Saint-Baudelle;SAINT-BAUDELLE;16243
53940;53201;Saint-Berthevin;SAINT-BERTHEVIN;16244
53220;53202;Saint-Berthevin-la-Tannière;ST BERTHEVIN LA TANNIERE;16245
53290;53203;Saint-Brice;SAINT-BRICE;16246
53140;53204;Saint-Calais-du-Désert;SAINT-CALAIS-DU-DESERT;16247
53170;53206;Saint-Charles-la-Forêt;SAINT-CHARLES-LA-FORET;16248
53140;53208;Saint-Cyr-en-Pail;SAINT-CYR-EN-PAIL;16249
53320;53209;Saint-Cyr-le-Gravelais;SAINT-CYR-LE-GRAVELAIS;16250
53290;53210;Saint-Denis-d'Anjou;SAINT-DENIS-D ANJOU;16251
53500;53211;Saint-Denis-de-Gastines;SAINT-DENIS-DE-GASTINES;16252
53170;53212;Saint-Denis-du-Maine;SAINT-DENIS-DU-MAINE;16253
53220;53213;Saint-Ellier-du-Maine;ST ELLIER DU MAINE;16254
53390;53214;Saint-Erblon;SAINT-ERBLON;16255
53300;53216;Saint-Fraimbault-de-Prières;ST FRAIMBAULT DE PRIERES;16256
53600;53218;Sainte-Gemmes-le-Robert;SAINTE GEMMES LE ROBERT;16257
53100;53219;Saint-Georges-Buttavent;SAINT-GEORGES-BUTTAVENT;16258
53480;53220;Saint-Georges-le-Fléchard;ST GEORGES LE FLECHARD;16259
53600;53221;Saint-Georges-sur-Erve;SAINT-GEORGES-SUR-ERVE;16260
53240;53222;Saint-Germain-d'Anxure;SAINT-GERMAIN-D ANXURE;16261
53700;53223;Saint-Germain-de-Coulamer;ST GERMAIN DE COULAMER;16262
53240;53224;Saint-Germain-le-Fouilloux;ST GERMAIN LE FOUILLOUX;16263
53240;53225;Saint-Germain-le-Guillaume;ST GERMAIN LE GUILLAUME;16264
53380;53226;Saint-Hilaire-du-Maine;SAINT-HILAIRE-DU-MAINE;16265
53270;53228;Blandouet-Saint Jean;BLANDOUET-SAINT JEAN;16266
53240;53229;Saint-Jean-sur-Mayenne;SAINT-JEAN-SUR-MAYENNE;16267
53110;53230;Saint-Julien-du-Terroux;SAINT-JULIEN-DU-TERROUX;16268
53480;53232;Saint-Léger;SAINT-LEGER;16269
53290;53233;Saint-Loup-du-Dorat;SAINT-LOUP-DU-DORAT;16270
53300;53234;Saint-Loup-du-Gast;SAINT-LOUP-DU-GAST;16271
53110;53235;Sainte-Marie-du-Bois;SAINTE-MARIE-DU-BOIS;16272
53700;53236;Saint-Mars-du-Désert;ST MARS DU DESERT;16273
53300;53237;Saint-Mars-sur-Colmont;SAINT-MARS-SUR-COLMONT;16274
53220;53238;Saint-Mars-sur-la-Futaie;ST MARS SUR LA FUTAIE;16275
53160;53239;Saint-Martin-de-Connée;SAINT-MARTIN-DE-CONNEE;16276
53800;53240;Saint-Martin-du-Limet;SAINT-MARTIN-DU-LIMET;16277
53350;53242;Saint-Michel-de-la-Roë;SAINT-MICHEL-DE-LA-ROE;16278
53410;53243;Saint-Ouën-des-Toits;SAINT-OUEN-DES-TOITS;16279
53500;53245;Saint-Pierre-des-Landes;SAINT-PIERRE-DES-LANDES;16280
53370;53246;Saint-Pierre-des-Nids;SAINT-PIERRE-DES-NIDS;16281
53410;53247;Saint-Pierre-la-Cour;SAINT-PIERRE-LA-COUR;16282
53270;53248;Saint-Pierre-sur-Erve;SAINT-PIERRE-SUR-ERVE;16283
53160;53249;Saint-Pierre-sur-Orthe;SAINT-PIERRE-SUR-ORTHE;16284
53540;53250;Saint-Poix;SAINT-POIX;16285
53400;53251;Saint-Quentin-les-Anges;SAINT-QUENTIN-LES-ANGES;16286
53800;53253;Saint-Saturnin-du-Limet;SAINT-SATURNIN-DU-LIMET;16287
53270;53255;Sainte-Suzanne-et-Chammes;SAINTE-SUZANNE ET CHAMMES;16288
53160;53256;Saint-Thomas-de-Courceriers;ST THOMAS DE COURCERIERS;16289
53340;53257;Saulges;SAULGES;16290
53800;53258;La Selle-Craonnaise;SELLE-CRAONNAISE (LA);16291
53390;53259;Senonnes;SENONNES;16292
53360;53260;Simplé;SIMPLE;16293
53300;53261;Soucé;SOUCE;16294
53210;53262;Soulgé-sur-Ouette;SOULGE-SUR-OUETTE;16295
53110;53263;Thubœuf;THUBOEUF;16296
53270;53264;Thorigné-en-Charnie;THORIGNE EN CHARNIE;16297
53270;53265;Torcé-Viviers-en-Charnie;TORCE VIVIERS EN CHARNIE;16298
53160;53266;Trans;TRANS;16299
53480;53267;Vaiges;VAIGES;16300
53500;53269;Vautorte;VAUTORTE;16301
53120;53270;Vieuvy;VIEUVY;16302
53700;53271;Villaines-la-Juhel;VILLAINES LA JUHEL;16303
53250;53272;Villepail;VILLEPAIL;16304
53170;53273;Villiers-Charlemagne;VILLIERS CHARLEMAGNE;16305
53160;53274;Vimarcé;VIMARCE;16306
53600;53276;Voutré;VOUTRE;16307
54610;54001;Abaucourt;ABAUCOURT;16308
54800;54002;Abbéville-lès-Conflans;ABBEVILLE-LES-CONFLANS;16309
54115;54003;Aboncourt;ABONCOURT;16310
54800;54004;Affléville;AFFLEVILLE;16311
54740;54005;Affracourt;AFFRACOURT;16312
54770;54006;Agincourt;AGINCOURT;16313
54460;54007;Aingeray;AINGERAY;16314
54170;54008;Allain;ALLAIN;16315
54800;54009;Allamont;ALLAMONT;16316
54112;54010;Allamps;ALLAMPS;16317
54260;54011;Allondrelle-la-Malmaison;ALLONDRELLE-LA-MALMAISON;16318
54770;54012;Amance;AMANCE;16319
54450;54013;Amenoncourt;AMENONCOURT;16320
54450;54014;Ancerviller;ANCERVILLER;16321
54560;54015;Anderny;ANDERNY;16322
54200;54016;Andilly;ANDILLY;16323
54540;54017;Angomont;ANGOMONT;16324
54150;54018;Anoux;ANOUX;16325
54470;54019;Ansauville;ANSAUVILLE;16326
54110;54020;Anthelupt;ANTHELUPT;16327
54760;54021;Armaucourt;ARMAUCOURT;16328
54530;54022;Arnaville;ARNAVILLE;16329
54370;54023;Arracourt;ARRACOURT;16330
54760;54024;Arraye-et-Han;ARRAYE ET HAN;16331
54510;54025;Art-sur-Meurthe;ART-SUR-MEURTHE;16332
54370;54026;Athienville;ATHIENVILLE;16333
54700;54027;Atton;ATTON;16334
54580;54028;Auboué;AUBOUE;16335
54560;54029;Audun-le-Roman;AUDUN-LE-ROMAN;16336
54450;54030;Autrepierre;AUTREPIERRE;16337
54380;54031;Autreville-sur-Moselle;AUTREVILLE-SUR-MOSELLE;16338
54160;54032;Autrey;AUTREY;16339
54490;54033;Avillers;AVILLERS;16340
54385;54034;Avrainville;AVRAINVILLE;16341
54450;54035;Avricourt;AVRICOURT;16342
54150;54036;Avril;AVRIL;16343
54210;54037;Azelot;AZELOT;16344
54122;54038;Azerailles;AZERAILLES;16345
54120;54039;Baccarat;BACCARAT;16346
54540;54040;Badonviller;BADONVILLER;16347
54170;54041;Bagneux;BAGNEUX;16348
54290;54042;Bainville-aux-Miroirs;BAINVILLE-AUX-MIROIRS;16349
54550;54043;Bainville-sur-Madon;BAINVILLE-SUR-MADON;16350
54450;54044;Barbas;BARBAS;16351
54360;54045;Barbonville;BARBONVILLE;16352
54170;54046;Barisey-au-Plain;BARISEY-AU-PLAIN;16353
54170;54047;Barisey-la-Côte;BARISEY-LA-COTE;16354
54150;54048;Les Baroches;BAROCHES (LES);16355
54620;54049;Baslieux;BASLIEUX;16356
54370;54050;Bathelémont;BATHELEMONT;16357
54980;54051;Batilly;BATILLY;16358
54115;54052;Battigny;BATTIGNY;16359
54370;54053;Bauzemont;BAUZEMONT;16360
54290;54054;Bayon;BAYON;16361
54890;54055;Bayonville-sur-Mad;BAYONVILLE-SUR-MAD;16362
54620;54056;Bazailles;BAZAILLES;16363
54470;54057;Beaumont;BEAUMONT;16364
54800;54058;Béchamps;BECHAMPS;16365
54610;54059;Belleau;BELLEAU;16366
54940;54060;Belleville;BELLEVILLE;16367
54450;54061;Bénaménil;BENAMENIL;16368
54740;54062;Benney;BENNEY;16369
54470;54063;Bernécourt;BERNECOURT;16370
54480;54064;Bertrambois;BERTRAMBOIS;16371
54120;54065;Bertrichamps;BERTRICHAMPS;16372
54640;54066;Bettainvillers;BETTAINVILLERS;16373
54620;54067;Beuveille;BEUVEILLE;16374
54115;54068;Beuvezin;BEUVEZIN;16375
54560;54069;Beuvillers;BEUVILLERS;16376
54760;54070;Bey-sur-Seille;BEY-SUR-SEILLE;16377
54370;54071;Bezange-la-Grande;BEZANGE-LA-GRANDE;16378
54380;54072;Bezaumont;BEZAUMONT;16379
54200;54073;Bicqueley;BICQUELEY;16380
54300;54074;Bienville-la-Petite;BIENVILLE-LA-PETITE;16381
54540;54075;Bionville;BIONVILLE;16382
54360;54076;Blainville-sur-l'Eau;BLAINVILLE-SUR-L EAU;16383
54450;54077;Blâmont;BLAMONT;16384
54450;54078;Blémerey;BLEMEREY;16385
54700;54079;Blénod-lès-Pont-à-Mousson;BLENOD-LES-PONT-A-MOUSSON;16386
54113;54080;Blénod-lès-Toul;BLENOD-LES-TOUL;16387
54620;54081;Boismont;BOISMONT;16388
54800;54082;Boncourt;BONCOURT;16389
54300;54083;Bonviller;BONVILLER;16390
54111;54084;Mont-Bonvillers;MONT-BONVILLERS;16391
54290;54085;Borville;BORVILLE;16392
54200;54086;Boucq;BOUCQ;16393
54470;54087;Bouillonville;BOUILLONVILLE;16394
54200;54088;Bouvron;BOUVRON;16395
54770;54089;Bouxières-aux-Chênes;BOUXIERES-AUX-CHENES;16396
54136;54090;Bouxières-aux-Dames;BOUXIERES-AUX-DAMES;16397
54700;54091;Bouxières-sous-Froidmont;BOUXIERES-SOUS-FROIDMONT;16398
54930;54092;Bouzanville;BOUZANVILLE;16399
54800;54093;Brainville;BRAINVILLE;16400
54740;54094;Bralleville;BRALLEVILLE;16401
54610;54095;Bratte;BRATTE;16402
54190;54096;Bréhain-la-Ville;BREHAIN-LA-VILLE;16403
54540;54097;Bréménil;BREMENIL;16404
54290;54098;Brémoncourt;BREMONCOURT;16405
54150;54099;Val de Briey;VAL DE BRIEY;16406
54280;54100;Brin-sur-Seille;BRIN-SUR-SEILLE;16407
54120;54101;Brouville;BROUVILLE;16408
54200;54102;Bruley;BRULEY;16409
54800;54103;Bruville;BRUVILLE;16410
54110;54104;Buissoncourt;BUISSONCOURT;16411
54113;54105;Bulligny;BULLIGNY;16412
54370;54106;Bures;BURES;16413
54450;54107;Buriville;BURIVILLE;16414
54210;54108;Burthecourt-aux-Chênes;BURTHECOURT-AUX-CHENES;16415
54134;54109;Ceintrey;CEINTREY;16416
54420;54110;Cerville;CERVILLE;16417
54230;54111;Chaligny;CHALIGNY;16418
54890;54112;Chambley-Bussières;CHAMBLEY-BUSSIERES;16419
54280;54113;Champenoux;CHAMPENOUX;16420
54700;54114;Champey-sur-Moselle;CHAMPEY-SUR-MOSELLE;16421
54250;54115;Champigneulles;CHAMPIGNEULLES;16422
54300;54116;Chanteheux;CHANTEHEUX;16423
54330;54117;Chaouilley;CHAOUILLEY;16424
54260;54118;Charency-Vezin;CHARENCY-VEZIN;16425
54470;54119;Charey;CHAREY;16426
54113;54120;Charmes-la-Côte;CHARMES-LA-COTE;16427
54360;54121;Charmois;CHARMOIS;16428
54200;54122;Chaudeney-sur-Moselle;CHAUDENEY-SUR-MOSELLE;16429
54230;54123;Chavigny;CHAVIGNY;16430
54450;54124;Chazelles-sur-Albe;CHAZELLES-SUR-ALBE;16431
54122;54125;Chenevières;CHENEVIERES;16432
54610;54126;Chenicourt;CHENICOURT;16433
54720;54127;Chenières;CHENIERES;16434
54200;54128;Choloy-Ménillot;CHOLOY MENILLOT;16435
54480;54129;Cirey-sur-Vezouze;CIREY-SUR-VEZOUZE;16436
54290;54130;Clayeures;CLAYEURES;16437
54610;54131;Clémery;CLEMERY;16438
54330;54132;Clérey-sur-Brenon;CLEREY-SUR-BRENON;16439
54370;54133;Coincourt;COINCOURT;16440
54260;54134;Colmey;COLMEY;16441
54170;54135;Colombey-les-Belles;COLOMBEY-LES-BELLES;16442
54800;54136;Conflans-en-Jarnisy;CONFLANS-EN-JARNISY;16443
54870;54137;Cons-la-Grandville;CONS-LA-GRANDVILLE;16444
54400;54138;Cosnes-et-Romain;COSNES-ET-ROMAIN;16445
54110;54139;Courbesseaux;COURBESSEAUX;16446
54930;54140;Courcelles;COURCELLES;16447
54210;54141;Coyviller;COYVILLER;16448
54740;54142;Crantenoy;CRANTENOY;16449
54170;54143;Crépey;CREPEY;16450
54290;54144;Crévéchamps;CREVECHAMPS;16451
54110;54145;Crévic;CREVIC;16452
54113;54146;Crézilles;CREZILLES;16453
54300;54147;Crion;CRION;16454
54300;54148;Croismare;CROISMARE;16455
54680;54149;Crusnes;CRUSNES;16456
54670;54150;Custines;CUSTINES;16457
54720;54151;Cutry;CUTRY;16458
54360;54152;Damelevières;DAMELEVIERES;16459
54470;54153;Dampvitoux;DAMPVITOUX;16460
54120;54154;Deneuvre;DENEUVRE;16461
54370;54155;Deuxville;DEUXVILLE;16462
54930;54156;Diarville;DIARVILLE;16463
54380;54157;Dieulouard;DIEULOUARD;16464
54170;54158;Dolcourt;DOLCOURT;16465
54110;54159;Dombasle-sur-Meurthe;DOMBASLE SUR MEURTHE;16466
54385;54160;Domèvre-en-Haye;DOMEVRE-EN-HAYE;16467
54450;54161;Domèvre-sur-Vezouze;DOMEVRE-SUR-VEZOUZE;16468
54119;54162;Domgermain;DOMGERMAIN;16469
54450;54163;Domjevin;DOMJEVIN;16470
54115;54164;Dommarie-Eulmont;DOMMARIE-EULMONT;16471
54130;54165;Dommartemont;DOMMARTEMONT;16472
54470;54166;Dommartin-la-Chaussée;DOMMARTIN-LA-CHAUSSEE;16473
54200;54167;Dommartin-lès-Toul;DOMMARTIN-LES-TOUL;16474
54770;54168;Dommartin-sous-Amance;DOMMARTIN-SOUS-AMANCE;16475
54490;54169;Domprix;DOMPRIX;16476
54290;54170;Domptail-en-l'Air;DOMPTAIL-EN-L AIR;16477
54800;54171;Doncourt-lès-Conflans;DONCOURT-LES-CONFLANS;16478
54620;54172;Doncourt-lès-Longuyon;DONCOURT-LES-LONGUYON;16479
54370;54173;Drouville;DROUVILLE;16480
54200;54174;Écrouves;ECROUVES;16481
54360;54175;Einvaux;EINVAUX;16482
54370;54176;Einville-au-Jard;EINVILLE;16483
54370;54177;Emberménil;EMBERMENIL;16484
54260;54178;Épiez-sur-Chiers;EPIEZ-SUR-CHIERS;16485
54610;54179;Éply;EPLY;16486
54280;54180;Erbéviller-sur-Amezule;ERBEVILLER-SUR-AMEZULE;16487
54680;54181;Errouville;ERROUVILLE;16488
54470;54182;Essey-et-Maizerais;ESSEY-ET-MAIZERAIS;16489
54830;54183;Essey-la-Côte;ESSEY-LA-COTE;16490
54270;54184;Essey-lès-Nancy;ESSEY LES NANCY;16491
54330;54185;Étreval;ETREVAL;16492
54690;54186;Eulmont;EULMONT;16493
54470;54187;Euvezin;EUVEZIN;16494
54760;54188;Faulx;FAULX;16495
54115;54189;Favières;FAVIERES;16496
54115;54190;Fécocourt;FECOCOURT;16497
54540;54191;Fenneviller;FENNEVILLER;16498
54210;54192;Ferrières;FERRIERES;16499
54470;54193;Fey-en-Haye;FEY-EN-HAYE;16500
54560;54194;Fillières;FILLIERES;16501
54110;54195;Flainval;FLAINVAL;16502
54630;54196;Flavigny-sur-Moselle;FLAVIGNY-SUR-MOSELLE;16503
54710;54197;Fléville-devant-Nancy;FLEVILLE-DEVANT-NANCY;16504
54150;54198;Fléville-Lixières;FLEVILLE-LIXIERES;16505
54122;54199;Flin;FLIN;16506
54470;54200;Flirey;FLIREY;16507
54122;54201;Fontenoy-la-Joûte;FONTENOY LA JOUTE;16508
54840;54202;Fontenoy-sur-Moselle;FONTENOY-SUR-MOSELLE;16509
54330;54203;Forcelles-Saint-Gorgon;FORCELLES-SAINT-GORGON;16510
54930;54204;Forcelles-sous-Gugney;FORCELLES-SOUS-GUGNEY;16511
54570;54205;Foug;FOUG;16512
54300;54206;Fraimbois;FRAIMBOIS;16513
54930;54207;Fraisnes-en-Saintois;FRAISNES-EN-SAINTOIS;16514
54200;54208;Francheville;FRANCHEVILLE;16515
54830;54209;Franconville;FRANCONVILLE;16516
54450;54210;Fréménil;FREMENIL;16517
54450;54211;Frémonville;FREMONVILLE;16518
54260;54212;Fresnois-la-Montagne;FRESNOIS-LA-MONTAGNE;16519
54800;54213;Friauville;FRIAUVILLE;16520
54160;54214;Frolois;FROLOIS;16521
54390;54215;Frouard;FROUARD;16522
54250;54215;Frouard;FROUARD;16523
54290;54216;Froville;FROVILLE;16524
54120;54217;Gélacourt;GELACOURT;16525
54115;54218;Gélaucourt;GELAUCOURT;16526
54110;54219;Gellenoncourt;GELLENONCOURT;16527
54115;54220;Gémonville;GEMONVILLE;16528
54740;54221;Gerbécourt-et-Haplemont;GERBECOURT-ET-HAPLEMONT;16529
54830;54222;Gerbéviller;GERBEVILLER;16530
54170;54223;Germiny;GERMINY;16531
54740;54224;Germonville;GERMONVILLE;16532
54380;54225;Gézoncourt;GEZONCOURT;16533
54112;54226;Gibeaumeix;GIBEAUMEIX;16534
54780;54227;Giraumont;GIRAUMONT;16535
54830;54228;Giriviller;GIRIVILLER;16536
54122;54229;Glonville;GLONVILLE;16537
54450;54230;Gogney;GOGNEY;16538
54800;54231;Gondrecourt-Aix;GONDRECOURT-AIX;16539
54840;54232;Gondreville;GONDREVILLE;16540
54450;54233;Gondrexon;GONDREXON;16541
54730;54234;Gorcy;GORCY;16542
54330;54235;Goviller;GOVILLER;16543
54260;54236;Grand-Failly;GRAND-FAILLY;16544
54115;54237;Grimonviller;GRIMONVILLER;16545
54290;54238;Gripport;GRIPPORT;16546
54380;54239;Griscourt;GRISCOURT;16547
54470;54240;Grosrouvres;GROSROUVRES;16548
54930;54241;Gugney;GUGNEY;16549
54113;54242;Gye;GYE;16550
54120;54243;Hablainville;HABLAINVILLE;16551
54470;54244;Hagéville;HAGEVILLE;16552
54290;54245;Haigneville;HAIGNEVILLE;16553
54450;54246;Halloville;HALLOVILLE;16554
54330;54247;Hammeville;HAMMEVILLE;16555
54470;54248;Hamonville;HAMONVILLE;16556
54800;54249;Hannonville-Suzémont;HANNONVILLE-SUZEMONT;16557
54110;54250;Haraucourt;HARAUCOURT;16558
54450;54251;Harbouey;HARBOUEY;16559
54740;54252;Haroué;HAROUE;16560
54800;54253;Hatrize;HATRIZE;16561
54860;54254;Haucourt-Moulaine;HAUCOURT-MOULAINE;16562
54830;54255;Haudonville;HAUDONVILLE;16563
54290;54256;Haussonville;HAUSSONVILLE;16564
54180;54257;Heillecourt;HEILLECOURT;16565
54370;54258;Hénaménil;HENAMENIL;16566
54450;54259;Herbéviller;HERBEVILLER;16567
54300;54260;Hériménil;HERIMENIL;16568
54440;54261;Herserange;HERSERANGE;16569
54370;54262;Hoéville;HOEVILLE;16570
54310;54263;Homécourt;HOMECOURT;16571
54330;54264;Houdelmont;HOUDELMONT;16572
54180;54265;Houdemont;HOUDEMONT;16573
54330;54266;Houdreville;HOUDREVILLE;16574
54930;54268;Housséville;HOUSSEVILLE;16575
54110;54269;Hudiviller;HUDIVILLER;16576
54590;54270;Hussigny-Godbrange;HUSSIGNY-GODBRANGE;16577
54450;54271;Igney;IGNEY;16578
54200;54272;Jaillon;JAILLON;16579
54800;54273;Jarny;JARNY;16580
54140;54274;Jarville-la-Malgrange;JARVILLE LA MALGRANGE;16581
54470;54275;Jaulny;JAULNY;16582
54114;54276;Jeandelaincourt;JEANDELAINCOURT;16583
54800;54277;Jeandelize;JEANDELIZE;16584
54740;54278;Jevoncourt;JEVONCOURT;16585
54700;54279;Jezainville;JEZAINVILLE;16586
54240;54280;Jœuf;JOEUF;16587
54300;54281;Jolivet;JOLIVET;16588
54620;54282;Joppécourt;JOPPECOURT;16589
54800;54283;Jouaville;JOUAVILLE;16590
54490;54284;Joudreville;JOUDREVILLE;16591
54370;54285;Juvrecourt;JUVRECOURT;16592
54800;54286;Labry;LABRY;16593
54120;54287;Lachapelle;LACHAPELLE;16594
54200;54288;Lagney;LAGNEY;16595
54770;54289;Laître-sous-Amance;LAITRE-SOUS-AMANCE;16596
54720;54290;Laix;LAIX;16597
54115;54291;Lalœuf;LALOEUF;16598
54300;54292;Lamath;LAMATH;16599
54360;54293;Landécourt;LANDECOURT;16600
54380;54294;Landremont;LANDREMONT;16601
54970;54295;Landres;LANDRES;16602
54280;54296;Laneuvelotte;LANEUVELOTTE;16603
54370;54297;Laneuveville-aux-Bois;LANEUVEVILLE-AUX-BOIS;16604
54570;54298;Laneuveville-derrière-Foug;LANEUVEVILLE-DERRIERE-FOUG;16605
54740;54299;Laneuveville-devant-Bayon;LANEUVEVILLE-DEVANT-BAYON;16606
54410;54300;Laneuveville-devant-Nancy;LANEUVEVILLE-DEVANT-NANCY;16607
54760;54301;Lanfroicourt;LANFROICOURT;16608
54150;54302;Lantéfontaine;LANTEFONTAINE;16609
54950;54303;Laronxe;LARONXE;16610
54520;54304;Laxou;LAXOU;16611
54690;54305;Lay-Saint-Christophe;LAY-SAINT-CHRISTOPHE;16612
54570;54306;Lay-Saint-Remy;LAY SAINT REMY;16613
54740;54307;Lebeuville;LEBEUVILLE;16614
54450;54308;Leintrey;LEINTREY;16615
54740;54309;Lemainville;LEMAINVILLE;16616
54740;54310;Leménil-Mitry;LEMENIL MITRY;16617
54110;54311;Lenoncourt;LENONCOURT;16618
54700;54312;Lesménils;LESMENILS;16619
54610;54313;Létricourt;LETRICOURT;16620
54720;54314;Lexy;LEXY;16621
54760;54315;Leyr;LEYR;16622
54470;54316;Limey-Remenauville;LIMEY-REMENAUVILLE;16623
54470;54317;Lironville;LIRONVILLE;16624
54460;54318;Liverdun;LIVERDUN;16625
54700;54320;Loisy;LOISY;16626
54810;54321;Longlaville;LONGLAVILLE;16627
54260;54322;Longuyon;LONGUYON;16628
54400;54323;Longwy;LONGWY;16629
54290;54324;Lorey;LOREY;16630
54290;54325;Loromontzey;LOROMONTZEY;16631
54150;54326;Lubey;LUBEY;16632
54200;54327;Lucey;LUCEY;16633
54710;54328;Ludres;LUDRES;16634
54300;54329;Lunéville;LUNEVILLE;16635
54210;54330;Lupcourt;LUPCOURT;16636
54129;54331;Magnières;MAGNIERES;16637
54700;54332;Maidières;MAIDIERES;16638
54610;54333;Mailly-sur-Seille;MAILLY-SUR-SEILLE;16639
